Device,DateRecord,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid GPS
Contractor Seal Pros Blade 2,12/10/2021 19:28:09,0,-96.7113,43.54115,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:28:10,6.213711739,-96.71447,43.57113,TRUE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:28:12,2.485484838,-96.77801,43.43296,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:28:20,0.62137121,-96.7113,43.54115,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:28:21,0,-96.7113,43.54115,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:28:22,9.941939354,-96.72975,43.54565,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:28:22,0.62137121,-96.7113,43.54115,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:28:22,0,-96.71432,43.57097,TRUE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:28:23,8.699196815,-96.77804,43.43268,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:28:24,0,-96.7113,43.54117,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:28:25,1.242742419,-96.71432,43.57097,TRUE,TRUE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:28:29,0,-96.72978,43.5458,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:28:30,0,-96.72978,43.54583,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:28:30,1.864113569,-96.7113,43.54117,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:28:31,0.62137121,-96.72978,43.5458,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:28:35,10.56331062,-96.71445,43.57115,TRUE,TRUE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:28:37,11.18468189,-96.76112,43.50758,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:28:37,4.349598408,-96.71124,43.54128,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:28:40,0,-96.71455,43.57125,TRUE,TRUE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:28:41,12.42742348,-96.72978,43.54552,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:28:41,1.242742419,-96.71455,43.57125,TRUE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:28:45,5.592340946,-96.71104,43.5413,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:28:47,0,-96.77804,43.43211,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:28:56,11.18468189,-96.76001,43.50787,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:28:57,0,-96.77801,43.43211,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:28:59,4.349598408,-96.72978,43.54486,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:29:02,1.864113569,-96.77801,43.43211,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:29:02,8.699196815,-96.7103,43.54125,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:02,5.592340946,-96.71439,43.57102,TRUE,TRUE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:29:03,0,-96.72978,43.54486,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:29:04,0.62137121,-96.72978,43.54486,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:10,0,-96.71429,43.57095,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:14,1.242742419,-96.71429,43.57095,TRUE,TRUE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:29:15,6.835083008,-96.7689,43.47517,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:29:15,5.592340946,-96.77796,43.43188,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:29:22,10.56331062,-96.75863,43.50833,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:22,11.18468189,-96.71442,43.57115,TRUE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:29:23,12.42742348,-96.7776,43.43181,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:29:24,5.592340946,-96.70971,43.54094,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:26,0,-96.71452,43.57125,TRUE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:29:30,17.39839363,-96.77706,43.43181,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:30,1.242742419,-96.71452,43.57125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:36,4.349598408,-96.71447,43.5712,TRUE,TRUE,TRUE,TRUE
Street Sander SF829039,12/10/2021 19:29:38,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor D&G Blade 1,12/10/2021 19:29:40,6.835083008,-96.72981,43.54555,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:41,0,-96.71445,43.57115,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:44,1.242742419,-96.71445,43.57115,TRUE,TRUE,TRUE,TRUE
Street Sander SF829039,12/10/2021 19:29:45,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor First Rate Blade 4,12/10/2021 19:29:46,4.970969677,-96.7017,43.5467,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:29:50,4.970969677,-96.75738,43.50835,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:53,4.349598408,-96.71439,43.57104,TRUE,TRUE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:29:54,0,-96.72978,43.54578,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:29:56,4.349598408,-96.75735,43.50845,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:29:56,3.728227139,-96.76764,43.47523,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:29:59,0,-96.71434,43.57097,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:01,0,-96.71434,43.57097,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:04,1.864113569,-96.71434,43.57097,TRUE,TRUE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:30:05,0.62137121,-96.72978,43.54578,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:30:07,8.077825546,-96.70912,43.53987,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:09,9.941939354,-96.71437,43.5711,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:12,9.320568085,-96.71447,43.5712,TRUE,TRUE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:30:13,0,-96.76746,43.47515,TRUE,FALSE,TRUE,TRUE
Street Sander SF829039,12/10/2021 19:30:13,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor RMS Excavating Blade 2,12/10/2021 19:30:16,0,-96.76746,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:30:17,1.242742419,-96.76746,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:30:18,0,-96.75763,43.50845,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:30:20,0.62137121,-96.75766,43.50845,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:30:24,8.077825546,-96.70873,43.53946,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:30:28,6.213711739,-96.76769,43.47523,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:28,7.456454277,-96.71511,43.57135,TRUE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:30:30,17.39839363,-96.77128,43.43176,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:33,8.699196815,-96.71498,43.57146,TRUE,TRUE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:30:35,8.699196815,-96.75812,43.50845,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:30:38,9.320568085,-96.72983,43.54668,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:41,11.18468189,-96.71449,43.57143,TRUE,TRUE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:30:49,9.941939354,-96.75886,43.50835,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:50,6.835083008,-96.71422,43.5712,TRUE,TRUE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:30:54,6.213711739,-96.76871,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:30:56,0,-96.72981,43.54713,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:30:57,0.62137121,-96.72981,43.54713,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:30:58,9.320568085,-96.71447,43.57102,TRUE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:31:00,17.39839363,-96.76843,43.43173,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:31:01,0,-96.76884,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:31:03,8.699196815,-96.72981,43.54704,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:31:06,0.62137121,-96.76884,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:31:12,7.456454277,-96.76764,43.43173,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:31:13,12.42742348,-96.72981,43.5466,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:31:16,9.320568085,-96.71532,43.57113,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:31:22,11.18468189,-96.71549,43.5713,TRUE,TRUE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:31:23,8.699196815,-96.72978,43.54619,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:31:25,4.349598408,-96.69932,43.5466,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:31:25,22.9907341,-96.76649,43.43173,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:31:28,0,-96.72978,43.54611,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:31:29,9.320568085,-96.76083,43.50769,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:31:29,11.18468189,-96.71521,43.57146,TRUE,TRUE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:31:30,0.62137121,-96.72978,43.54611,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:31:36,17.39839363,-96.76524,43.43173,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:31:40,11.18468189,-96.71442,43.57138,TRUE,TRUE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 19:31:41,0,-96.71422,43.57074,FALSE,FALSE,TRUE,FALSE
Contractor D&G Blade 1,12/10/2021 19:31:42,6.213711739,-96.72981,43.54626,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 19:31:43,0,-96.71511,43.57087,FALSE,FALSE,TRUE,FALSE
Street Sander SF829038,12/10/2021 19:31:45,8.699196815,-96.71424,43.57122,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:31:48,8.699196815,-96.71429,43.57113,TRUE,TRUE,TRUE,TRUE
Street Sander SF829045,12/10/2021 19:31:50,0,-96.71511,43.57087,FALSE,FALSE,TRUE,FALSE
Street Sander SF829038,12/10/2021 19:31:51,1.242742419,-96.71434,43.57107,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:31:54,4.970969677,-96.71439,43.57107,TRUE,TRUE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:31:58,4.970969677,-96.76769,43.47517,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:32:03,8.077825546,-96.70531,43.53738,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:32:03,14.91290855,-96.71488,43.57104,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:32:07,12.42742348,-96.71519,43.5711,TRUE,TRUE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:32:08,0,-96.76754,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:32:10,0.62137121,-96.76754,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:32:10,19.26250648,-96.7617,43.43171,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:32:13,8.699196815,-96.71547,43.5712,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:32:14,9.320568085,-96.76318,43.50769,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:32:17,3.728227139,-96.72981,43.54708,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:32:18,9.320568085,-96.71545,43.57138,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 19:32:18,0,-96.71511,43.57087,FALSE,FALSE,TRUE,FALSE
Street Sander SF829038,12/10/2021 19:32:22,12.42742348,-96.71521,43.57146,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:32:33,6.213711739,-96.76823,43.47515,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:32:35,4.349598408,-96.7146,43.57143,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:32:38,0,-96.71457,43.57143,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:32:42,8.699196815,-96.72981,43.54783,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:32:42,0,-96.76841,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:32:44,8.699196815,-96.70382,43.53664,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:32:46,0.62137121,-96.76843,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:32:49,0,-96.76843,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:32:53,0.62137121,-96.76843,43.47515,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:32:54,1.864113569,-96.71455,43.57143,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:00,9.941939354,-96.71434,43.57138,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:02,5.592340946,-96.72981,43.54844,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:33:04,5.592340946,-96.6966,43.54665,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:06,0,-96.72981,43.54849,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:06,8.077825546,-96.71422,43.5712,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:10,0.62137121,-96.72981,43.54849,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:12,8.699196815,-96.71429,43.571,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:33:13,13.67016602,-96.75587,43.43171,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 19:33:16,0,-96.7146,43.57,FALSE,FALSE,TRUE,FALSE
Street Sander SF829038,12/10/2021 19:33:19,7.456454277,-96.71455,43.57087,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:21,11.18468189,-96.72981,43.54819,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:23,7.456454277,-96.7146,43.57074,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:33:25,4.970969677,-96.76775,43.47515,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:26,0,-96.7146,43.57069,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:27,1.242742419,-96.71457,43.57069,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:33:28,4.970969677,-96.75515,43.43171,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:30,12.42742348,-96.72978,43.54775,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:31,6.835083008,-96.71457,43.57061,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:36,7.456454277,-96.71465,43.57051,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:33:40,0,-96.76754,43.47512,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:33:42,8.699196815,-96.70083,43.53661,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:33:44,6.835083008,-96.75459,43.43173,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:45,0,-96.72981,43.54739,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:45,5.592340946,-96.71501,43.57051,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:33:49,0.62137121,-96.76756,43.47512,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:33:49,12.42742348,-96.7543,43.43171,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:50,0.62137121,-96.72981,43.54739,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:33:53,8.699196815,-96.76871,43.50766,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:33:53,0,-96.71503,43.57041,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:33:56,3.728227139,-96.72981,43.54744,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:33:57,8.699196815,-96.70011,43.53661,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:33:59,22.9907341,-96.75338,43.43171,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 19:34:02,0,-96.71503,43.57041,FALSE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:34:06,6.213711739,-96.69463,43.54665,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:34:06,3.728227139,-96.6998,43.53664,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:34:09,0,-96.76772,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:34:11,0,-96.69458,43.54665,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:34:12,0,-96.76772,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:34:13,1.242742419,-96.76772,43.47515,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:34:18,9.941939354,-96.77005,43.50766,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:34:34,0,-96.77053,43.50766,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:34:34,6.835083008,-96.76728,43.4752,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:34:35,0.62137121,-96.69456,43.54665,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:34:36,0,-96.69456,43.54665,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:34:37,1.242742419,-96.69456,43.54665,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:34:43,4.349598408,-96.69447,43.54668,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:34:43,9.941939354,-96.69834,43.53667,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:34:51,2.485484838,-96.77053,43.50769,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:34:59,8.699196815,-96.77079,43.50769,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:35:21,8.077825546,-96.6965,43.53667,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:35:26,22.9907341,-96.74229,43.43168,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:35:32,11.18468189,-96.77256,43.50764,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:35:35,7.456454277,-96.72978,43.54929,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:35:51,6.835083008,-96.76454,43.47525,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:36:16,4.349598408,-96.72983,43.55011,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:36:21,0,-96.72986,43.55013,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 19:36:22,6.835083008,-96.69094,43.54673,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:36:28,0,-96.72983,43.55016,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:36:31,1.242742419,-96.72983,43.55013,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:36:38,8.077825546,-96.72983,43.54998,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:36:44,9.320568085,-96.69209,43.53667,TRUE,FALSE,TRUE,TRUE
Street Flusher SF820054,12/10/2021 19:36:58,0,-96.71375,43.57135,FALSE,FALSE,TRUE,FALSE
Contractor Seal Pros Blade 1,12/10/2021 19:36:59,22.9907341,-96.73026,43.43168,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:37:00,0,-96.69164,43.53667,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:37:05,18.01976395,-96.7296,43.43168,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:37:12,9.941939354,-96.77768,43.50764,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:37:14,0,-96.72981,43.54944,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:37:27,0.62137121,-96.72981,43.54944,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:37:30,6.835083008,-96.76078,43.47528,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 19:37:32,1.242742419,-96.69161,43.53667,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:37:39,0,-96.72799,43.43166,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:37:40,0,-96.72983,43.54952,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:37:43,0.62137121,-96.72983,43.54952,TRUE,FALSE,TRUE,TRUE
Sander SF829027,12/10/2021 19:37:50,0,-96.71664,43.57113,FALSE,FALSE,TRUE,FALSE
Street Sander SF829036,12/10/2021 19:38:00,0,-96.71506,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor First Rate Blade 4,12/10/2021 19:38:01,6.213711739,-96.68754,43.5467,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:38:01,0.62137121,-96.72799,43.43163,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 19:38:07,0,-96.71506,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor Seal Pros Blade 2,12/10/2021 19:38:09,9.941939354,-96.69035,43.53667,TRUE,FALSE,TRUE,TRUE
Street Sander SF829040,12/10/2021 19:38:14,0,-96.71498,43.57035,FALSE,FALSE,TRUE,FALSE
Contractor Seal Pros Blade 1,12/10/2021 19:38:15,17.39839363,-96.72727,43.43166,TRUE,FALSE,TRUE,TRUE
Street Sander SF829040,12/10/2021 19:38:21,0,-96.71498,43.57035,FALSE,FALSE,TRUE,FALSE
Street Sander SF829036,12/10/2021 19:38:34,0,-96.71506,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor Seal Pros Blade 2,12/10/2021 19:38:39,8.699196815,-96.68877,43.53664,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 1,12/10/2021 19:38:44,20.50524902,-96.72407,43.43166,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:38:47,0,-96.72981,43.55029,TRUE,FALSE,TRUE,TRUE
Street Sander SF829040,12/10/2021 19:38:48,0,-96.71498,43.57035,FALSE,FALSE,TRUE,FALSE
Contractor D&G Blade 1,12/10/2021 19:38:49,1.242742419,-96.72981,43.55029,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 19:38:51,9.941939354,-96.78284,43.50764,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:38:52,0,-96.72981,43.55029,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:38:53,0.62137121,-96.72981,43.55029,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:39:00,0,-96.72981,43.55031,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 19:39:03,0.62137121,-96.72981,43.55031,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 19:39:09,6.835083008,-96.75694,43.47523,TRUE,FALSE,TRUE,TRUE
